transaction_id,date,year,quarter,month,month_name,region,category,channel,customer_id,unit_price,quantity,revenue,cost,profit,margin
TXN-09793,2022-05-08,2022,Q2,5,May,South,Software,In-Store,CUST-4593,25243.03,18,454374.54,265019.87,189354.67,41.67
TXN-01652,2022-05-08,2022,Q2,5,May,East,Clothing,Direct,CUST-2586,932.59,6,5595.54,3357.61,2237.93,39.99
TXN-13113,2022-05-08,2022,Q2,5,May,West,Software,Partner,CUST-4073,11913.89,10,119138.9,75697.07,43441.83,36.46
TXN-07590,2022-05-08,2022,Q2,5,May,North,Electronics,In-Store,CUST-3853,111849.24,7,782944.68,422677.47,360267.21,46.01
TXN-11652,2022-05-09,2022,Q2,5,May,West,Software,Direct,CUST-4378,8909.37,6,53456.22,25852.04,27604.18,51.64
TXN-05893,2022-05-09,2022,Q2,5,May,East,Clothing,Partner,CUST-2365,2736.98,6,16421.88,7435.43,8986.45,54.72
TXN-09938,2022-05-09,2022,Q2,5,May,East,Software,Direct,CUST-3843,21717.3,3,65151.9,33372.34,31779.56,48.78
TXN-14701,2022-05-09,2022,Q2,5,May,Central,Electronics,Online,CUST-2787,25333.08,13,329330.04,202316.61,127013.43,38.57
TXN-07381,2022-05-09,2022,Q2,5,May,North,Software,In-Store,CUST-2538,26506.97,18,477125.46,304284.6,172840.86,36.23
TXN-05166,2022-05-09,2022,Q2,5,May,South,Clothing,Direct,CUST-3175,4997.47,11,54972.17,26849.0,28123.17,51.16
TXN-00223,2022-05-09,2022,Q2,5,May,North,Software,Partner,CUST-1850,13044.2,2,26088.4,16711.48,9376.92,35.94
TXN-10730,2022-05-09,2022,Q2,5,May,South,Food,Online,CUST-1875,1549.58,2,3099.16,2012.55,1086.61,35.06
TXN-09443,2022-05-09,2022,Q2,5,May,North,Clothing,In-Store,CUST-2009,1417.3,1,1417.3,941.9,475.4,33.54
TXN-10180,2022-05-09,2022,Q2,5,May,West,Clothing,Online,CUST-3349,3833.69,12,46004.28,29316.24,16688.04,36.27
TXN-05150,2022-05-09,2022,Q2,5,May,Central,Clothing,Direct,CUST-2923,4400.09,9,39600.81,23313.84,16286.97,41.13
TXN-12365,2022-05-09,2022,Q2,5,May,North,Food,Partner,CUST-2647,601.1,3,1803.3,951.03,852.27,47.26
TXN-07563,2022-05-09,2022,Q2,5,May,South,Software,Direct,CUST-1540,4154.86,8,33238.88,16969.34,16269.54,48.95
TXN-00628,2022-05-10,2022,Q2,5,May,East,Food,Online,CUST-2268,589.21,8,4713.68,2460.84,2252.84,47.79
TXN-12941,2022-05-10,2022,Q2,5,May,Central,Software,In-Store,CUST-2309,4356.59,8,34852.72,23648.81,11203.91,32.15
TXN-10838,2022-05-10,2022,Q2,5,May,West,Electronics,Online,CUST-3257,122435.64,3,367306.92,248718.18,118588.74,32.29
TXN-03983,2022-05-10,2022,Q2,5,May,South,Clothing,In-Store,CUST-1562,2110.92,7,14776.44,8069.52,6706.92,45.39
TXN-09280,2022-05-10,2022,Q2,5,May,Central,Electronics,Partner,CUST-4466,150627.76,16,2410044.16,1614521.26,795522.9,33.01
TXN-14457,2022-05-10,2022,Q2,5,May,West,Electronics,Online,CUST-2397,155293.15,15,2329397.25,1179917.12,1149480.13,49.35
TXN-08222,2022-05-10,2022,Q2,5,May,Central,Software,In-Store,CUST-1351,21369.71,16,341915.36,218881.4,123033.96,35.98
TXN-03891,2022-05-10,2022,Q2,5,May,Central,Electronics,Direct,CUST-1895,30475.6,12,365707.2,199701.78,166005.42,45.39
TXN-06398,2022-05-10,2022,Q2,5,May,Central,Furniture,In-Store,CUST-3415,149963.47,8,1199707.76,580835.53,618872.23,51.59
TXN-09117,2022-05-10,2022,Q2,5,May,West,Electronics,In-Store,CUST-3901,76248.39,5,381241.95,219034.96,162206.99,42.55
TXN-01474,2022-05-10,2022,Q2,5,May,West,Furniture,Online,CUST-4309,50680.0,11,557480.0,377918.23,179561.77,32.21
TXN-13255,2022-05-10,2022,Q2,5,May,North,Electronics,Online,CUST-4575,51690.5,5,258452.5,151517.37,106935.13,41.38
TXN-00874,2022-05-10,2022,Q2,5,May,Central,Software,In-Store,CUST-4727,8991.62,9,80924.58,52210.5,28714.08,35.48
TXN-02361,2022-05-10,2022,Q2,5,May,North,Furniture,Online,CUST-3177,29470.46,16,471527.36,227160.75,244366.61,51.82
TXN-10120,2022-05-10,2022,Q2,5,May,North,Software,Direct,CUST-2132,25926.14,19,492596.66,263013.72,229582.94,46.61
TXN-12024,2022-05-11,2022,Q2,5,May,West,Furniture,Direct,CUST-2584,156049.03,4,624196.12,343762.62,280433.5,44.93
TXN-04775,2022-05-11,2022,Q2,5,May,Central,Clothing,Direct,CUST-3603,739.85,1,739.85,464.9,274.95,37.16
TXN-04968,2022-05-11,2022,Q2,5,May,South,Clothing,Direct,CUST-4131,1562.71,11,17189.81,8273.57,8916.24,51.87
TXN-08399,2022-05-11,2022,Q2,5,May,South,Clothing,In-Store,CUST-4690,948.43,2,1896.86,925.4,971.46,51.21
TXN-11087,2022-05-11,2022,Q2,5,May,South,Food,Online,CUST-1381,1162.88,14,16280.32,10814.48,5465.84,33.57
TXN-06598,2022-05-11,2022,Q2,5,May,West,Electronics,Direct,CUST-1910,126951.5,13,1650369.5,793852.55,856516.95,51.9
TXN-09657,2022-05-11,2022,Q2,5,May,South,Food,Direct,CUST-4522,1246.85,1,1246.85,824.4,422.45,33.88
TXN-02248,2022-05-11,2022,Q2,5,May,Central,Software,In-Store,CUST-4296,18692.42,16,299078.72,151810.48,147268.24,49.24
TXN-04382,2022-05-11,2022,Q2,5,May,West,Furniture,Partner,CUST-1872,142576.08,10,1425760.8,669376.96,756383.84,53.05
TXN-03813,2022-05-11,2022,Q2,5,May,Central,Food,Online,CUST-1638,948.78,2,1897.56,1018.51,879.05,46.33
TXN-14581,2022-05-12,2022,Q2,5,May,South,Food,Direct,CUST-2138,353.52,19,6716.88,3548.62,3168.26,47.17
TXN-10219,2022-05-12,2022,Q2,5,May,West,Software,Partner,CUST-2605,26284.53,3,78853.59,49260.03,29593.56,37.53
TXN-11685,2022-05-12,2022,Q2,5,May,Central,Food,In-Store,CUST-4522,923.09,19,17538.71,10953.93,6584.78,37.54
TXN-12896,2022-05-12,2022,Q2,5,May,West,Software,Online,CUST-4205,25765.91,1,25765.91,16611.61,9154.3,35.53
TXN-06700,2022-05-12,2022,Q2,5,May,West,Electronics,Online,CUST-2289,41088.96,17,698512.32,380144.52,318367.8,45.58
TXN-05023,2022-05-12,2022,Q2,5,May,West,Clothing,Direct,CUST-3337,1119.85,9,10078.65,4882.84,5195.81,51.55
TXN-03773,2022-05-13,2022,Q2,5,May,South,Electronics,Direct,CUST-3633,112098.07,17,1905667.19,984701.47,920965.72,48.33
TXN-02683,2022-05-13,2022,Q2,5,May,West,Electronics,Online,CUST-4033,102394.74,7,716763.18,413859.4,302903.78,42.26
TXN-07895,2022-05-13,2022,Q2,5,May,West,Electronics,In-Store,CUST-3042,38802.44,1,38802.44,21969.05,16833.39,43.38
TXN-04907,2022-05-13,2022,Q2,5,May,East,Food,Direct,CUST-1641,1423.23,1,1423.23,655.29,767.94,53.96
TXN-05229,2022-05-13,2022,Q2,5,May,West,Furniture,Direct,CUST-4974,105642.02,15,1584630.3,955333.22,629297.08,39.71
TXN-09772,2022-05-13,2022,Q2,5,May,East,Food,Partner,CUST-4099,785.1,10,7851.0,4670.77,3180.23,40.51
TXN-14018,2022-05-13,2022,Q2,5,May,West,Electronics,Partner,CUST-1974,93816.68,11,1031983.48,491139.05,540844.43,52.41
TXN-06943,2022-05-13,2022,Q2,5,May,East,Electronics,Online,CUST-3256,151692.94,1,151692.94,94382.84,57310.1,37.78
TXN-09289,2022-05-13,2022,Q2,5,May,West,Electronics,In-Store,CUST-3980,40168.34,16,642693.44,306687.39,336006.05,52.28
TXN-07415,2022-05-13,2022,Q2,5,May,West,Electronics,In-Store,CUST-3235,154399.01,9,1389591.09,698965.22,690625.87,49.7
TXN-01610,2022-05-13,2022,Q2,5,May,South,Software,Partner,CUST-2916,10494.84,18,188907.12,104076.33,84830.79,44.91
TXN-01103,2022-05-13,2022,Q2,5,May,North,Furniture,In-Store,CUST-3072,96291.66,13,1251791.58,800641.13,451150.45,36.04
TXN-14204,2022-05-13,2022,Q2,5,May,West,Electronics,Online,CUST-1486,16287.41,16,260598.56,174289.35,86309.21,33.12
TXN-11114,2022-05-13,2022,Q2,5,May,South,Furniture,Partner,CUST-1832,156178.28,14,2186495.92,1046464.23,1140031.69,52.14
TXN-11682,2022-05-13,2022,Q2,5,May,East,Food,Direct,CUST-4013,340.86,16,5453.76,2949.65,2504.11,45.92
TXN-01845,2022-05-14,2022,Q2,5,May,West,Clothing,Online,CUST-2533,3035.09,1,3035.09,1446.05,1589.04,52.36
TXN-05190,2022-05-14,2022,Q2,5,May,North,Electronics,Direct,CUST-2974,27285.19,8,218281.52,101184.54,117096.98,53.64
TXN-06229,2022-05-14,2022,Q2,5,May,South,Electronics,In-Store,CUST-3240,155777.58,6,934665.48,641923.73,292741.75,31.32
TXN-06930,2022-05-14,2022,Q2,5,May,Central,Electronics,Online,CUST-2270,23502.55,1,23502.55,16149.51,7353.04,31.29
TXN-01048,2022-05-14,2022,Q2,5,May,East,Clothing,Direct,CUST-3338,4930.21,12,59162.52,41086.21,18076.31,30.55
TXN-11373,2022-05-15,2022,Q2,5,May,South,Furniture,Partner,CUST-3399,168646.74,16,2698347.84,1666095.33,1032252.51,38.25
TXN-06208,2022-05-15,2022,Q2,5,May,South,Clothing,Online,CUST-3053,2334.78,3,7004.34,3978.98,3025.36,43.19
TXN-00066,2022-05-15,2022,Q2,5,May,West,Electronics,Partner,CUST-2810,148541.74,13,1931042.62,1232670.53,698372.09,36.17
TXN-11587,2022-05-15,2022,Q2,5,May,East,Electronics,In-Store,CUST-2625,148255.6,3,444766.8,269057.37,175709.43,39.51
TXN-14994,2022-05-15,2022,Q2,5,May,South,Furniture,Partner,CUST-1847,169967.61,7,1189773.27,687229.58,502543.69,42.24
TXN-01672,2022-05-15,2022,Q2,5,May,South,Electronics,Partner,CUST-1990,146257.99,13,1901353.87,1308614.49,592739.38,31.17
TXN-05258,2022-05-15,2022,Q2,5,May,Central,Clothing,Online,CUST-2241,2834.72,13,36851.36,20429.7,16421.66,44.56
TXN-12531,2022-05-15,2022,Q2,5,May,North,Clothing,In-Store,CUST-1991,4899.9,15,73498.5,39236.36,34262.14,46.62
TXN-04977,2022-05-15,2022,Q2,5,May,East,Software,Online,CUST-2339,11388.81,2,22777.62,10931.97,11845.65,52.01
TXN-03681,2022-05-15,2022,Q2,5,May,South,Electronics,In-Store,CUST-2330,73264.76,5,366323.8,182548.97,183774.83,50.17
TXN-14120,2022-05-16,2022,Q2,5,May,Central,Software,In-Store,CUST-4129,9588.98,6,57533.88,39468.28,18065.6,31.4
TXN-07613,2022-05-16,2022,Q2,5,May,Central,Furniture,Partner,CUST-1722,142092.6,19,2699759.4,1224597.35,1475162.05,54.64
TXN-11313,2022-05-16,2022,Q2,5,May,North,Food,In-Store,CUST-4691,576.27,6,3457.62,2083.52,1374.1,39.74
TXN-05546,2022-05-16,2022,Q2,5,May,Central,Electronics,Online,CUST-3619,161004.3,13,2093055.9,1434009.62,659046.28,31.49
TXN-13254,2022-05-16,2022,Q2,5,May,South,Electronics,Online,CUST-3125,70352.92,13,914587.96,586142.0,328445.96,35.91
TXN-09890,2022-05-16,2022,Q2,5,May,West,Furniture,Direct,CUST-1472,15056.57,12,180678.84,107393.68,73285.16,40.56
TXN-10671,2022-05-16,2022,Q2,5,May,West,Electronics,Online,CUST-3405,20038.18,8,160305.44,72914.11,87391.33,54.52
TXN-13147,2022-05-16,2022,Q2,5,May,Central,Software,In-Store,CUST-2057,5799.78,18,104396.04,52907.63,51488.41,49.32
TXN-09194,2022-05-16,2022,Q2,5,May,West,Clothing,Partner,CUST-4105,5074.18,14,71038.52,37653.55,33384.97,47.0
TXN-14140,2022-05-16,2022,Q2,5,May,West,Furniture,Direct,CUST-3396,30765.67,13,399953.71,239989.53,159964.18,40.0
TXN-05764,2022-05-16,2022,Q2,5,May,South,Furniture,Partner,CUST-3372,186434.17,6,1118605.02,681254.27,437350.75,39.1
TXN-04928,2022-05-16,2022,Q2,5,May,North,Electronics,In-Store,CUST-3631,57851.44,6,347108.64,192207.83,154900.81,44.63
TXN-05766,2022-05-16,2022,Q2,5,May,South,Software,In-Store,CUST-4561,8567.13,6,51402.78,28346.69,23056.09,44.85
TXN-08625,2022-05-16,2022,Q2,5,May,North,Software,In-Store,CUST-4825,2831.67,18,50970.06,25109.86,25860.2,50.74
TXN-04577,2022-05-16,2022,Q2,5,May,South,Electronics,In-Store,CUST-1098,93670.94,18,1686076.92,823946.54,862130.38,51.13
TXN-10029,2022-05-17,2022,Q2,5,May,South,Software,Direct,CUST-2120,13284.53,12,159414.36,108756.19,50658.17,31.78
TXN-06923,2022-05-17,2022,Q2,5,May,West,Furniture,Direct,CUST-4523,102386.44,3,307159.32,151151.41,156007.91,50.79
TXN-00927,2022-05-17,2022,Q2,5,May,Central,Furniture,In-Store,CUST-1136,73114.85,18,1316067.3,634089.41,681977.89,51.82
TXN-07023,2022-05-17,2022,Q2,5,May,Central,Food,Partner,CUST-3722,1558.7,15,23380.5,14030.37,9350.13,39.99
TXN-13581,2022-05-17,2022,Q2,5,May,South,Clothing,Direct,CUST-3154,1157.74,4,4630.96,3204.62,1426.34,30.8
TXN-11999,2022-05-17,2022,Q2,5,May,South,Food,Direct,CUST-3962,1121.25,13,14576.25,9421.28,5154.97,35.37
TXN-14791,2022-05-17,2022,Q2,5,May,North,Clothing,Partner,CUST-4456,5221.84,14,73105.76,50222.44,22883.32,31.3
TXN-05470,2022-05-17,2022,Q2,5,May,Central,Clothing,In-Store,CUST-1619,3279.3,4,13117.2,9160.87,3956.33,30.16
TXN-00855,2022-05-17,2022,Q2,5,May,North,Electronics,Direct,CUST-4164,43644.25,5,218221.25,101309.35,116911.9,53.57
TXN-11142,2022-05-17,2022,Q2,5,May,West,Electronics,In-Store,CUST-2334,105267.94,14,1473751.16,862716.54,611034.62,41.46
TXN-11724,2022-05-17,2022,Q2,5,May,North,Food,Partner,CUST-2138,1576.94,18,28384.92,18331.03,10053.89,35.42
TXN-13555,2022-05-18,2022,Q2,5,May,East,Clothing,Direct,CUST-4084,3986.31,18,71753.58,33806.56,37947.02,52.89
TXN-06873,2022-05-18,2022,Q2,5,May,Central,Clothing,In-Store,CUST-1375,4950.02,10,49500.2,33809.34,15690.86,31.7
TXN-02055,2022-05-18,2022,Q2,5,May,East,Software,In-Store,CUST-3811,15244.46,12,182933.52,96711.87,86221.65,47.13
TXN-04652,2022-05-18,2022,Q2,5,May,West,Food,Online,CUST-3717,657.45,14,9204.3,4609.19,4595.11,49.92
TXN-12323,2022-05-18,2022,Q2,5,May,South,Clothing,Direct,CUST-1821,3667.89,1,3667.89,2395.28,1272.61,34.7
TXN-08026,2022-05-18,2022,Q2,5,May,South,Food,Online,CUST-2720,758.24,17,12890.08,6491.64,6398.44,49.64
TXN-05385,2022-05-18,2022,Q2,5,May,South,Furniture,Online,CUST-1907,37257.84,17,633383.28,422885.0,210498.28,33.23
TXN-03089,2022-05-18,2022,Q2,5,May,North,Furniture,In-Store,CUST-2873,21245.23,18,382414.14,208903.35,173510.79,45.37
TXN-00798,2022-05-18,2022,Q2,5,May,South,Clothing,Partner,CUST-4317,1080.19,4,4320.76,2892.48,1428.28,33.06
TXN-00014,2022-05-18,2022,Q2,5,May,East,Clothing,Partner,CUST-1960,2120.39,3,6361.17,3802.86,2558.31,40.22
TXN-03205,2022-05-18,2022,Q2,5,May,South,Food,Partner,CUST-4113,1072.46,14,15014.44,8327.77,6686.67,44.53
TXN-12240,2022-05-18,2022,Q2,5,May,South,Furniture,In-Store,CUST-4789,140778.9,8,1126231.2,593765.87,532465.33,47.28
TXN-06374,2022-05-18,2022,Q2,5,May,West,Software,Partner,CUST-4155,15278.98,7,106952.86,52196.61,54756.25,51.2
TXN-01426,2022-05-18,2022,Q2,5,May,East,Furniture,Online,CUST-2673,134843.42,7,943903.94,631612.88,312291.06,33.09
TXN-12257,2022-05-18,2022,Q2,5,May,East,Food,Direct,CUST-2607,1587.06,8,12696.48,6461.16,6235.32,49.11
TXN-01286,2022-05-18,2022,Q2,5,May,East,Food,In-Store,CUST-1310,1549.42,7,10845.94,5718.11,5127.83,47.28
TXN-04951,2022-05-18,2022,Q2,5,May,South,Furniture,Direct,CUST-3486,41729.67,16,667674.72,431257.8,236416.92,35.41
TXN-10820,2022-05-19,2022,Q2,5,May,Central,Food,Partner,CUST-1445,476.71,4,1906.84,981.91,924.93,48.51
TXN-14080,2022-05-19,2022,Q2,5,May,Central,Electronics,Online,CUST-4357,96842.3,10,968423.0,450068.1,518354.9,53.53
TXN-10118,2022-05-19,2022,Q2,5,May,South,Food,Partner,CUST-3397,554.54,16,8872.64,4305.05,4567.59,51.48
TXN-00443,2022-05-19,2022,Q2,5,May,East,Furniture,Partner,CUST-2822,119644.39,8,957155.12,588893.1,368262.02,38.47
TXN-12331,2022-05-19,2022,Q2,5,May,Central,Clothing,Online,CUST-4560,1800.21,19,34203.99,15692.91,18511.08,54.12
TXN-00317,2022-05-19,2022,Q2,5,May,Central,Electronics,Direct,CUST-3614,29910.46,9,269194.14,160008.55,109185.59,40.56
TXN-03572,2022-05-19,2022,Q2,5,May,East,Clothing,In-Store,CUST-4075,5279.19,11,58071.09,39202.92,18868.17,32.49
TXN-09263,2022-05-19,2022,Q2,5,May,North,Software,Direct,CUST-4928,11236.18,13,146070.34,94122.79,51947.55,35.56
TXN-05731,2022-05-19,2022,Q2,5,May,South,Furniture,Online,CUST-2327,65754.94,7,460284.58,228466.32,231818.26,50.36
TXN-12586,2022-05-19,2022,Q2,5,May,Central,Electronics,Partner,CUST-3819,118825.32,14,1663554.48,1029653.85,633900.63,38.11
TXN-12774,2022-05-19,2022,Q2,5,May,Central,Food,In-Store,CUST-2300,773.34,17,13146.78,8461.12,4685.66,35.64
TXN-04456,2022-05-19,2022,Q2,5,May,South,Software,In-Store,CUST-4716,20719.44,4,82877.76,51234.88,31642.88,38.18
TXN-06364,2022-05-19,2022,Q2,5,May,South,Electronics,Direct,CUST-4295,126974.57,9,1142771.13,644596.22,498174.91,43.59
TXN-05092,2022-05-19,2022,Q2,5,May,West,Electronics,Direct,CUST-2363,89640.77,2,179281.54,102794.36,76487.18,42.66
TXN-07447,2022-05-19,2022,Q2,5,May,South,Software,In-Store,CUST-3541,18541.11,12,222493.32,114934.21,107559.11,48.34
TXN-08810,2022-05-19,2022,Q2,5,May,Central,Food,In-Store,CUST-2119,1300.74,12,15608.88,8239.3,7369.58,47.21
TXN-09430,2022-05-19,2022,Q2,5,May,West,Electronics,Direct,CUST-2598,99542.09,5,497710.45,337042.51,160667.94,32.28
TXN-03112,2022-05-19,2022,Q2,5,May,Central,Food,Online,CUST-3568,1200.78,7,8405.46,4633.4,3772.06,44.88
TXN-11002,2022-05-20,2022,Q2,5,May,North,Electronics,Partner,CUST-3609,110001.05,8,880008.4,450365.67,429642.73,48.82
TXN-06166,2022-05-20,2022,Q2,5,May,North,Clothing,Online,CUST-2348,4315.55,2,8631.1,4410.97,4220.13,48.89
TXN-10987,2022-05-20,2022,Q2,5,May,Central,Furniture,Direct,CUST-1529,203414.45,19,3864874.55,2438612.96,1426261.59,36.9
TXN-05179,2022-05-20,2022,Q2,5,May,South,Food,In-Store,CUST-4298,1176.57,17,20001.69,9934.59,10067.1,50.33
TXN-05313,2022-05-20,2022,Q2,5,May,North,Electronics,Partner,CUST-4747,73211.41,19,1391016.79,838873.66,552143.13,39.69
TXN-10192,2022-05-20,2022,Q2,5,May,North,Furniture,Partner,CUST-4735,144081.32,2,288162.64,144066.7,144095.94,50.01
TXN-06368,2022-05-20,2022,Q2,5,May,West,Software,Online,CUST-4606,20809.57,14,291333.98,198074.74,93259.24,32.01
TXN-12857,2022-05-20,2022,Q2,5,May,South,Furniture,In-Store,CUST-3820,90862.38,18,1635522.84,1133924.14,501598.7,30.67
TXN-12372,2022-05-20,2022,Q2,5,May,East,Food,In-Store,CUST-2111,545.82,7,3820.74,1942.88,1877.86,49.15
TXN-06147,2022-05-20,2022,Q2,5,May,Central,Clothing,Direct,CUST-2926,4495.91,17,76430.47,39380.27,37050.2,48.48
TXN-12067,2022-05-20,2022,Q2,5,May,East,Food,Online,CUST-4257,1597.61,11,17573.71,10503.77,7069.94,40.23
TXN-08886,2022-05-20,2022,Q2,5,May,South,Food,Direct,CUST-1647,811.19,2,1622.38,980.11,642.27,39.59
TXN-06128,2022-05-20,2022,Q2,5,May,South,Clothing,Direct,CUST-4558,4807.83,8,38462.64,21213.16,17249.48,44.85
TXN-06257,2022-05-20,2022,Q2,5,May,East,Clothing,Partner,CUST-2343,4871.67,13,63331.71,31258.15,32073.56,50.64
TXN-00496,2022-05-20,2022,Q2,5,May,North,Software,Partner,CUST-1717,7213.36,12,86560.32,46171.89,40388.43,46.66
TXN-09206,2022-05-21,2022,Q2,5,May,West,Clothing,Direct,CUST-4213,2175.37,6,13052.22,7559.5,5492.72,42.08
TXN-02050,2022-05-21,2022,Q2,5,May,North,Food,In-Store,CUST-1953,1429.22,2,2858.44,1946.86,911.58,31.89
TXN-00904,2022-05-21,2022,Q2,5,May,South,Furniture,In-Store,CUST-2416,135190.83,1,135190.83,64945.85,70244.98,51.96
TXN-06433,2022-05-21,2022,Q2,5,May,South,Electronics,Partner,CUST-4934,158930.47,9,1430374.23,813936.05,616438.18,43.1
TXN-09953,2022-05-21,2022,Q2,5,May,East,Food,In-Store,CUST-1151,1044.88,14,14628.32,10030.7,4597.62,31.43
TXN-10622,2022-05-21,2022,Q2,5,May,East,Electronics,Partner,CUST-4833,38263.82,6,229582.92,131369.32,98213.6,42.78
TXN-07451,2022-05-21,2022,Q2,5,May,South,Clothing,Partner,CUST-4386,3006.59,12,36079.08,21216.72,14862.36,41.19
TXN-12147,2022-05-21,2022,Q2,5,May,Central,Electronics,Online,CUST-1873,87927.95,13,1143063.35,519626.93,623436.42,54.54
TXN-13220,2022-05-21,2022,Q2,5,May,West,Electronics,Direct,CUST-4187,142830.19,2,285660.38,165574.09,120086.29,42.04
TXN-06459,2022-05-21,2022,Q2,5,May,North,Software,Online,CUST-3597,21333.8,19,405342.2,216699.84,188642.36,46.54
TXN-13865,2022-05-21,2022,Q2,5,May,South,Electronics,Partner,CUST-3980,85856.52,6,515139.12,237551.46,277587.66,53.89
TXN-07744,2022-05-21,2022,Q2,5,May,Central,Food,Online,CUST-1253,1587.07,12,19044.84,9908.77,9136.07,47.97
TXN-01470,2022-05-22,2022,Q2,5,May,East,Electronics,Partner,CUST-2427,74250.2,2,148500.4,102021.75,46478.65,31.3
TXN-06588,2022-05-22,2022,Q2,5,May,Central,Clothing,Partner,CUST-4821,4257.66,5,21288.3,12452.92,8835.38,41.5
TXN-14550,2022-05-22,2022,Q2,5,May,West,Clothing,Partner,CUST-3885,1957.86,12,23494.32,10669.88,12824.44,54.59
TXN-01802,2022-05-22,2022,Q2,5,May,South,Software,In-Store,CUST-2498,25967.91,4,103871.64,58219.12,45652.52,43.95
TXN-02989,2022-05-22,2022,Q2,5,May,West,Software,Online,CUST-4957,17766.7,4,71066.8,33111.15,37955.65,53.41
TXN-13195,2022-05-22,2022,Q2,5,May,Central,Clothing,In-Store,CUST-2053,3386.49,11,37251.39,21244.4,16006.99,42.97
TXN-12407,2022-05-22,2022,Q2,5,May,East,Software,Partner,CUST-3664,24466.83,1,24466.83,13135.32,11331.51,46.31
TXN-13526,2022-05-22,2022,Q2,5,May,South,Software,Partner,CUST-2714,8872.21,4,35488.84,18422.57,17066.27,48.09
TXN-09700,2022-05-22,2022,Q2,5,May,East,Software,Partner,CUST-2601,22851.59,17,388477.03,220410.15,168066.88,43.26
TXN-13989,2022-05-22,2022,Q2,5,May,East,Food,Online,CUST-3180,1040.12,11,11441.32,6848.37,4592.95,40.14
TXN-09410,2022-05-22,2022,Q2,5,May,South,Electronics,Online,CUST-4277,42694.88,16,683118.08,341713.82,341404.26,49.98
TXN-11525,2022-05-23,2022,Q2,5,May,South,Furniture,In-Store,CUST-1881,147547.15,17,2508301.55,1620462.55,887839.0,35.4
TXN-01786,2022-05-23,2022,Q2,5,May,South,Electronics,Direct,CUST-2490,17417.39,15,261260.85,180564.53,80696.32,30.89
TXN-11687,2022-05-23,2022,Q2,5,May,West,Software,Direct,CUST-3328,6390.7,14,89469.8,41064.02,48405.78,54.1
TXN-14833,2022-05-23,2022,Q2,5,May,North,Furniture,Online,CUST-1661,65094.74,15,976421.1,660237.74,316183.36,32.38
TXN-12653,2022-05-23,2022,Q2,5,May,North,Electronics,Partner,CUST-1043,18403.31,13,239243.03,152868.83,86374.2,36.1
TXN-02509,2022-05-23,2022,Q2,5,May,South,Food,Partner,CUST-4726,108.38,11,1192.18,567.58,624.6,52.39
TXN-13874,2022-05-23,2022,Q2,5,May,South,Furniture,Online,CUST-1420,30772.07,15,461581.05,248983.49,212597.56,46.06
TXN-03616,2022-05-23,2022,Q2,5,May,Central,Food,Online,CUST-2465,610.93,9,5498.37,3585.8,1912.57,34.78
TXN-06655,2022-05-23,2022,Q2,5,May,North,Furniture,In-Store,CUST-4576,153823.23,18,2768818.14,1651047.27,1117770.87,40.37
TXN-07872,2022-05-23,2022,Q2,5,May,East,Software,Online,CUST-4260,3025.59,19,57486.21,38216.2,19270.01,33.52
TXN-00518,2022-05-23,2022,Q2,5,May,South,Furniture,Online,CUST-1991,54263.03,6,325578.18,147906.08,177672.1,54.57
TXN-00928,2022-05-23,2022,Q2,5,May,Central,Food,Direct,CUST-3914,165.53,10,1655.3,963.41,691.89,41.8
TXN-12628,2022-05-23,2022,Q2,5,May,North,Furniture,Online,CUST-1527,168505.64,3,505516.92,248436.82,257080.1,50.85
TXN-00650,2022-05-23,2022,Q2,5,May,South,Software,Direct,CUST-4110,16029.47,4,64117.88,38701.55,25416.33,39.64
TXN-00007,2022-05-24,2022,Q2,5,May,West,Software,In-Store,CUST-2021,6466.38,17,109928.46,56579.63,53348.83,48.53
TXN-11300,2022-05-24,2022,Q2,5,May,West,Food,Partner,CUST-2338,744.77,4,2979.08,1357.39,1621.69,54.44
TXN-12848,2022-05-24,2022,Q2,5,May,South,Food,Partner,CUST-3450,273.0,1,273.0,165.6,107.4,39.34
TXN-14848,2022-05-24,2022,Q2,5,May,Central,Software,Direct,CUST-3152,2668.37,14,37357.18,24693.46,12663.72,33.9
TXN-01831,2022-05-24,2022,Q2,5,May,Central,Electronics,Online,CUST-3021,26358.3,10,263583.0,135254.62,128328.38,48.69
TXN-01439,2022-05-24,2022,Q2,5,May,North,Software,Partner,CUST-4003,10030.43,5,50152.15,31218.41,18933.74,37.75
TXN-10929,2022-05-24,2022,Q2,5,May,Central,Electronics,Partner,CUST-3820,74695.44,15,1120431.6,505257.72,615173.88,54.91
TXN-07536,2022-05-24,2022,Q2,5,May,East,Furniture,Partner,CUST-2189,18824.62,12,225895.44,151547.17,74348.27,32.91
TXN-01981,2022-05-24,2022,Q2,5,May,West,Food,Partner,CUST-1715,1343.26,10,13432.6,8370.89,5061.71,37.68
TXN-02064,2022-05-24,2022,Q2,5,May,Central,Furniture,Partner,CUST-3117,100104.65,5,500523.25,309576.5,190946.75,38.15
TXN-12425,2022-05-24,2022,Q2,5,May,Central,Food,In-Store,CUST-4004,470.34,1,470.34,326.44,143.9,30.59
TXN-03399,2022-05-24,2022,Q2,5,May,South,Food,Partner,CUST-4405,168.68,16,2698.88,1409.11,1289.77,47.79
